endTime,artist,track,time
30/06/2021 18:46,Joji,worldstar money (interlude),0.028833333
30/06/2021 18:46,WYS,Snowman,1.02525
30/06/2021 18:47,Kasper Lindmark,Intimate,1.052616667
30/06/2021 18:49,Teqkoi,Please Come Back,2.02535
30/06/2021 18:52,Misc.Inc,Virtue,2.977766667
30/06/2021 18:54,dontaskalex,Heaven,1.92
30/06/2021 19:05,The Weeknd,Wicked Games,4.667083333
30/06/2021 19:11,The Weeknd,Loft Music,2.6535
30/06/2021 19:16,The Weeknd,Missed You - Bonus Track,2.408983333
30/06/2021 19:22,The Weeknd,Try Me,0.255333333
30/06/2021 19:23,The Weeknd,Shameless,0.988166667
30/06/2021 19:25,Arijit Singh,Wat Wat Wat,1.468
30/06/2021 20:00,Band Master Rangeela,Emosanal Attyachaar (Brass Band Version),1.261
30/06/2021 20:01,Baby Bash,Suga Suga,0.465266667
30/06/2021 20:01,Metro Boomin,10AM/Save The World (feat. Gucci Mane),1.180183333
30/06/2021 20:02,Drake,Energy,0.083533333
30/06/2021 20:02,Drake,Now & Forever,0.19005
30/06/2021 20:02,Drake,6PM In New York,0.0736
30/06/2021 20:02,Drake,Legend,0
30/06/2021 20:02,Drake,Legend,0.24445
30/06/2021 20:03,Drake,Star67,0.005083333
30/06/2021 20:03,Drake,Wednesday Night Interlude,0.23845
30/06/2021 20:03,Drake,Preach,0.14495
30/06/2021 20:03,Drake,10 Bands,0.248666667
30/06/2021 20:03,Drake,Know Yourself,0.146116667
30/06/2021 20:07,Serhat Durmus,Yolu Yok (feat. Zerrin),0.402583333
30/06/2021 20:07,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3.532
30/06/2021 20:08,Russ,NIGHTTIME (Interlude),0.1888
30/06/2021 20:08,khai dreams,Medicine,0
30/06/2021 20:08,Olivia Rodrigo,enough for you,0.030766667
30/06/2021 20:08,Roddy Ricch,late at night,0.0362
30/06/2021 20:08,Inpetto,Over You,0.808566667
30/06/2021 20:12,J. Cole,Crooked Smile (feat. TLC),0.246483333
30/06/2021 20:12,DJ Khaled,GREECE (feat. Drake),3.64835
30/06/2021 20:16,ASTN,Love No More,3.427866667
30/06/2021 20:17,ASTN,eighty five 911,1.662383333
30/06/2021 20:19,Russ,Satisfy,1.821433333
30/06/2021 20:19,Lauv,i'm so tired... - Stripped - Live in LA,0.05925
01/07/2021 08:00,Offset,Ric Flair Drip (with Metro Boomin),0.6971
01/07/2021 08:03,Serhat Durmus,Yolu Yok (feat. Zerrin),3.425766667
01/07/2021 08:06,AP Dhillon,Insane,2.8377
01/07/2021 08:09,Roddy Ricch,late at night,2.911366667
01/07/2021 08:10,Russ,NIGHTTIME (Interlude),0.793383333
01/07/2021 08:14,J. Cole,Love Yourz,0.05915
01/07/2021 08:14,DJ Khaled,GREECE (feat. Drake),3.64835
01/07/2021 08:14,Drake,Laugh Now Cry Later (feat. Lil Durk),0.076716667
01/07/2021 08:17,Metro Boomin,10 Freaky Girls (with 21 Savage),2.795583333
01/07/2021 08:19,Ziad,OBLAK,2.508116667
01/07/2021 08:23,Gunna,Car Sick (feat. NAV & Metro Boomin),3.6636
01/07/2021 08:25,French Montana,Unforgettable,1.757966667
01/07/2021 08:28,Ziad,Freak,0.000383333
01/07/2021 08:28,The Chainsmokers,Roses,2.7307
01/07/2021 08:28,XXXTENTACION,Depression & Obsession,0.0673
01/07/2021 08:32,H.E.R.,Slide,3.972016667
01/07/2021 08:32,DaniLeigh,Easy,0.46935
01/07/2021 08:36,KALEO,Way down We Go,3.561766667
01/07/2021 08:37,Khalid,My Bad,0.709516667
01/07/2021 08:41,Khalid,Better,3.822
01/07/2021 08:41,Khalid,Salem's Interlude,0.315283333
01/07/2021 08:44,Daniela Andrade,La Vie En Rose,0.147833333
01/07/2021 08:44,Jeremy Zucker,not ur friend,0
01/07/2021 08:44,G-Eazy,Remember You (feat. blackbear),0.119866667
01/07/2021 08:44,Unk,Walk It Out,2.884
01/07/2021 08:44,dvsn,Morning After,0.078516667
01/07/2021 08:47,Kendrick Lamar,Swimming Pools (Drank),2.820733333
01/07/2021 08:49,24kGoldn,Mood (feat. iann dior),2.342216667
01/07/2021 08:53,G-Eazy,Sober,3.018533333
01/07/2021 08:53,Frank Ocean,Chanel,0.0025
01/07/2021 08:53,Hardwell,How You Love Me (feat. Conor Maynard & Snoop Dogg),0
01/07/2021 08:53,Afrojack,The Spark,0.003
01/07/2021 08:53,a-ha,Take on Me,0
01/07/2021 08:53,Maroon 5,Payphone,0
01/07/2021 08:53,Navv Inder,Wakhra Swag (feat. Badshah),0.016666667
01/07/2021 08:53,Tom Odell,Another Love,0
01/07/2021 08:53,ASTN,Love No More,0
01/07/2021 08:53,Worldstar,Fresh,0.032983333
01/07/2021 08:53,Joseph Black,(i hope you) miss me,0
01/07/2021 08:53,Troye Sivan,Strawberries & Cigarettes,0.000383333
01/07/2021 08:53,Louis Armstrong,What A Wonderful World,0
01/07/2021 08:55,Drake,Wants and Needs (feat. Lil Baby),2.641016667
01/07/2021 08:58,Luh Kel,Pull Up,2.05665
01/07/2021 08:58,Caleb and Kelsey,My Heart Will Go on (Titanic Theme Song),0.197666667
01/07/2021 09:01,Drake,One Dance,2.899766667
01/07/2021 09:03,Jeremy Zucker,wildfire,2.347383333
01/07/2021 09:07,Gunna,Car Sick (feat. NAV & Metro Boomin),3.6636
01/07/2021 09:11,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3.532
01/07/2021 09:14,Lil Tjay,Calling My Phone,3.4243
01/07/2021 09:18,Sean Paul,Temperature,0.023416667
01/07/2021 09:18,Jaden,On My Own,3.613133333
01/07/2021 09:20,Megan Thee Stallion,Savage,0.285566667
01/07/2021 09:20,Masked Wolf,Astronaut In The Ocean,2.213
01/07/2021 11:37,Shiloh Dynasty,Dance with Me,1.240083333
01/07/2021 11:40,Floreyyyy,Not Even Her (feat. Shiloh),2.91165
01/07/2021 11:43,Illuwn,Nowhere to Go,2.595833333
01/07/2021 11:46,sophie meiers,Bruises and Satin - Demo,3.0552
01/07/2021 11:48,Jhove,closed eyes,2.3027
01/07/2021 11:50,Teqkoi,Hurting You Hurt Me Too,1.582416667
01/07/2021 11:53,Misc.Inc,Virtue,2.977766667
01/07/2021 11:55,Lilac,Honey & Lemon,1.756216667
01/07/2021 11:57,Jhove,Above Clouds,2.815316667
01/07/2021 12:01,WYS,Snowman,3.252266667
01/07/2021 12:07,Towerz,choices,1.866916667
01/07/2021 12:11,Towerz,choices,1.2477
01/07/2021 12:11,Fink,Yesterday Was Hard On All Of Us,0.229216667
01/07/2021 12:16,Fink,Yesterday Was Hard On All Of Us,5.079666667
01/07/2021 12:19,Joji,worldstar money (interlude),2.1052
01/07/2021 12:22,sagun,I'm Drunk And Confused,2.6
01/07/2021 12:24,Jhove,After Hours,2.426633333
01/07/2021 12:27,Jhove,Above Clouds,2.815316667
01/07/2021 12:30,Teqkoi,I'm Not Enough and I'm Sorry,2
01/07/2021 12:32,Jhove,closed eyes,2.3027
01/07/2021 12:33,LRN Slime,One Dance,1.205466667
01/07/2021 12:35,Shiloh Dynasty,Dance with Me,1.45685
01/07/2021 12:37,Teqkoi,Please Come Back,2.02535
01/07/2021 12:43,Ben Howard,Promise,6.401333333
01/07/2021 12:48,sophie meiers,Bruises and Satin - Demo,3.0552
01/07/2021 12:50,Lilac,Last Train Home Together,1.9759
01/07/2021 12:51,Lilac,Honey & Lemon,1.756216667
01/07/2021 12:54,Illuwn,Nowhere to Go,2.595833333
01/07/2021 12:57,Powfu,death bed (coffee for your head),2.888883333
01/07/2021 13:00,mell-ø,Stargazing,2
01/07/2021 13:03,sagun,I'll Keep You Safe,3.097916667
01/07/2021 13:07,xander.,Rain Come Again,3.146666667
01/07/2021 13:10,Towerz,choices,3.093016667
01/07/2021 13:18,WYS,Snowman,1.262733333
02/07/2021 07:43,G Herbo,Cry No More,3.696916667
02/07/2021 07:47,G Herbo,Lawyer Fees,4.129
02/07/2021 07:48,Lil Bibby,Someday (feat. PnB Rock),0.493533333
02/07/2021 07:54,Post Malone,Wow.,2.492433333
02/07/2021 07:57,KYLE,iSpy (feat. Lil Yachty) - No Intro,0.018666667
02/07/2021 07:57,Juice WRLD,Lucid Dreams,3.603866667
02/07/2021 08:01,Post Malone,rockstar (feat. 21 Savage),3.635766667
02/07/2021 08:04,Sheck Wes,Mo Bamba,3.0651
02/07/2021 08:08,NF,Options,3.434
02/07/2021 08:11,Roddy Ricch,The Box,3.277533333
02/07/2021 08:15,Drake,God's Plan,3.827933333
02/07/2021 08:19,G-Eazy,No Limit,4.089766667
02/07/2021 08:22,NF,Let You Down,3.535333333
02/07/2021 08:26,Young Thug,The London (feat. J. Cole & Travis Scott),3.336433333
02/07/2021 08:29,Gunna,Car Sick (feat. NAV & Metro Boomin),3.6636
02/07/2021 08:32,Skrillex,HUMBLE. - SKRILLEX REMIX,2.3262
02/07/2021 08:35,Metro Boomin,10 Freaky Girls (with 21 Savage),3.47155
02/07/2021 08:38,NF,When I Grow Up,2.575733333
03/07/2021 01:57,6LACK,ATL Freestyle,0.820183333
04/07/2021 07:47,6LACK,Pretty Little Fears (feat. J. Cole),2.467666667
04/07/2021 08:57,6LACK,ATL Freestyle,3.402133333
04/07/2021 09:00,6LACK,Float,2.982866667
04/07/2021 09:01,6LACK,Long Nights,0.344666667
04/07/2021 09:01,6LACK,Float,0.015866667
04/07/2021 09:03,6LACK,Long Nights,2.617
04/07/2021 09:07,6LACK,Elephant In The Room,3.567316667
04/07/2021 09:10,Kaash Paige,Love Songs - Bonus,2.477333333
04/07/2021 09:13,Metro Boomin,10 Freaky Girls (with 21 Savage),3.47155
04/07/2021 09:15,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0
04/07/2021 09:15,PnB Rock,Selfish,0.010133333
04/07/2021 09:15,Bryson Tiller,Run Me Dry,2.035766667
04/07/2021 09:15,6LACK,Seasons (feat. Khalid),0.178566667
04/07/2021 09:19,PARTYNEXTDOOR,Come and See Me (feat. Drake),3.924616667
04/07/2021 09:23,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3.532
04/07/2021 09:26,Bryson Tiller,Exchange,3.24355
04/07/2021 09:28,6LACK,East Atlanta Love Letter (feat. Future),0.968533333
04/07/2021 09:29,Tory Lanez,Feels (feat. Chris Brown),1.845633333
04/07/2021 09:30,Tory Lanez,Feels (feat. Chris Brown),0.0875
04/07/2021 09:30,Tory Lanez,Feels (feat. Chris Brown),0.06375
04/07/2021 09:31,Tory Lanez,Feels (feat. Chris Brown),0.224866667
04/07/2021 09:31,Tory Lanez,Feels (feat. Chris Brown),1.216883333
04/07/2021 09:31,khai dreams,Medicine,0.0134
04/07/2021 09:34,Ruel,too many feelings,3.115583333
04/07/2021 09:35,Fiji Blue,Waves,0
04/07/2021 09:35,ZAYN,Vibez,0
04/07/2021 09:35,ayokay,Stay With Me (feat. Jeremy Zucker),0.081333333
04/07/2021 09:35,ASTN,Butterflies,0
04/07/2021 09:36,6LACK,Long Nights,0.331616667
04/07/2021 09:39,6LACK,Long Nights,2.5
04/07/2021 09:43,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),0.18675
04/07/2021 15:19,SALES,Chinese New Year,0.257833333
05/07/2021 06:49,BETWEEN FRIENDS,u can still come over,0.072416667
05/07/2021 06:49,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),5.3513
05/07/2021 06:53,Drake,Money In The Grave (Drake ft. Rick Ross),3.423766667
05/07/2021 06:57,G-Eazy,No Limit,4.089766667
05/07/2021 07:00,Young Thug,The London (feat. J. Cole & Travis Scott),3.336433333
05/07/2021 07:03,NF,Options,3.21525
05/07/2021 07:07,KYLE,iSpy (feat. Lil Yachty) - No Intro,3.793366667
05/07/2021 07:10,Skrillex,HUMBLE. - SKRILLEX REMIX,2.613333333
05/07/2021 07:15,Travis Scott,SICKO MODE,5.213666667
05/07/2021 07:18,Metro Boomin,10 Freaky Girls (with 21 Savage),3.47155
05/07/2021 07:21,NF,Let You Down,2.567483333
05/07/2021 07:21,Juice WRLD,Lucid Dreams,0.02895
05/07/2021 07:21,Sheck Wes,Mo Bamba,0.026866667
05/07/2021 07:24,HVME,Goosebumps,2.551183333
05/07/2021 07:26,Post Malone,Wow.,2.492433333
05/07/2021 07:29,Roddy Ricch,The Box,3.277533333
05/07/2021 07:33,Post Malone,rockstar (feat. 21 Savage),3.635766667
05/07/2021 07:37,Tyga,SWISH,3.248916667
05/07/2021 07:39,Gunna,Car Sick (feat. NAV & Metro Boomin),1.902516667
05/07/2021 07:39,NF,WHY,0.012583333
05/07/2021 07:40,Drake,God's Plan,0.8456
05/07/2021 07:41,Lil Nas X,Panini,0.881783333
05/07/2021 07:43,Future,Fine China,2.359766667
05/07/2021 07:44,Travis Scott,HIGHEST IN THE ROOM,1.082016667
05/07/2021 07:45,NF,TRUST,0.429183333
05/07/2021 07:48,NF,PAID MY DUES,3.16625
05/07/2021 07:52,NF,THAT'S A JOKE,3.8276
05/07/2021 07:56,NF,JUST LIKE YOU,4.187266667
05/07/2021 07:57,NF,CLOUDS - Edit,0.1346
05/07/2021 07:57,NF,PRIDEFUL,0.693766667
05/07/2021 07:57,NF,DRIFTING,0.245433333
05/07/2021 07:59,Eminem,Love The Way You Lie,1.908083333
05/07/2021 10:48,SALES,Chinese New Year,0.037666667
05/07/2021 10:51,Drake,Pain 1993 (with Playboi Carti),0.788333333
05/07/2021 10:58,Ryan Caraveo,Nutcase,0.4455
05/07/2021 11:37,Jhené Aiko,P*ssY Fairy (OTW),0.0065
05/07/2021 11:37,Kaash Paige,Love Songs - Bonus,0.0005
05/07/2021 11:37,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),0.031333333
05/07/2021 11:37,Doja Cat,Wine Pon You (feat. Konshens),3.385666667
05/07/2021 11:42,Jhené Aiko,P*ssY Fairy (OTW),2.260166667
05/07/2021 11:50,Kaash Paige,Love Songs - Bonus,0.823583333
05/07/2021 12:00,Kaash Paige,Frank Ocean,1.4515
05/07/2021 15:59,PARTYNEXTDOOR,SHOWING YOU,1.525166667
05/07/2021 16:03,Towerz,choices,3.093016667
05/07/2021 16:05,Powfu,death bed (coffee for your head),2.888883333
05/07/2021 16:07,mell-ø,Stargazing,2
05/07/2021 16:11,Jhove,After Hours,2.426633333
05/07/2021 16:12,Kasper Lindmark,Intimate,1.052616667
05/07/2021 16:15,sagun,I'm Drunk And Confused,2.343033333
05/07/2021 16:38,Jhove,closed eyes,1.207333333
05/07/2021 17:11,Imaginarium,Pressure - Original Mix,0.029166667
05/07/2021 17:13,Tate McRae,rubberband,1.171666667
05/07/2021 17:16,BANNERS,Someone To You,3.234
05/07/2021 17:17,PUBLIC,Make You Mine,0.2505
05/07/2021 17:50,Teqkoi,Please Come Back,2.02535
05/07/2021 17:52,Teqkoi,Hurting You Hurt Me Too,1.582416667
05/07/2021 17:58,Illuwn,Nowhere to Go,2.595833333
05/07/2021 18:00,dontaskalex,Heaven,1.92
05/07/2021 18:57,Jhove,After Hours,0.77155
06/07/2021 17:23,Måneskin,Beggin',3.175783333
06/07/2021 17:25,Måneskin,I WANNA BE YOUR SLAVE,2.002283333
06/07/2021 17:32,The Neighbourhood,Daddy Issues,4.336216667
06/07/2021 17:33,Chase Atlantic,Friends,1.204283333
06/07/2021 17:34,Labrinth,Still Don't Know My Name,0.88225
06/07/2021 17:35,NF,THAT'S A JOKE,0.828566667
06/07/2021 17:37,Jhove,After Hours,1.1625
06/07/2021 17:37,Jhove,Above Clouds,0.022166667
06/07/2021 17:37,Misc.Inc,Virtue,0.06
06/07/2021 17:38,Kasper Lindmark,Intimate,1.052616667
06/07/2021 17:42,Misc.Inc,Virtue,2.977766667
06/07/2021 17:44,Lilac,Last Train Home Together,1.9759
06/07/2021 17:47,Teqkoi,I'm Not Enough and I'm Sorry,2.9087
06/07/2021 17:49,Floreyyyy,Not Even Her (feat. Shiloh),2.001833333
06/07/2021 19:00,Jhove,closed eyes,0.637333333
07/07/2021 05:18,Skrillex,HUMBLE. - SKRILLEX REMIX,2.613333333
07/07/2021 05:21,Travis Scott,HIGHEST IN THE ROOM,2.928666667
07/07/2021 05:24,Future,Mask Off - Marshmello Remix,2.986666667
07/07/2021 05:26,G-Eazy,No Limit,2.43485
07/07/2021 05:30,NF,PAID MY DUES,3.527383333
07/07/2021 05:33,Metro Boomin,10 Freaky Girls (with 21 Savage),3.47155
07/07/2021 05:37,Post Malone,rockstar (feat. 21 Savage),3.635766667
07/07/2021 05:40,NF,When I Grow Up,3.28
07/07/2021 05:44,NF,Let You Down,3.535333333
07/07/2021 05:51,Travis Scott,SICKO MODE,5.213666667
07/07/2021 05:54,Post Malone,Candy Paint,3.792216667
07/07/2021 05:57,Drake,Money In The Grave (Drake ft. Rick Ross),0.000383333
07/07/2021 05:57,Sheck Wes,Mo Bamba,2.34095
07/07/2021 05:59,NF,WHY,0.012516667
07/07/2021 05:59,Travis Scott,STARGAZING,1.75905
07/07/2021 06:04,Gunna,Car Sick (feat. NAV & Metro Boomin),3.4045
07/07/2021 06:07,Tyga,SWISH,1.899216667
08/07/2021 19:24,QUIN,Mushroom Chocolate (with 6LACK),0.33685
08/07/2021 19:24,Roddy Ricch,Start Wit Me (feat. Gunna),1.959966667
08/07/2021 19:24,Ed Sheeran,Beautiful People (feat. Khalid),0.12825
08/07/2021 19:29,Young Thug,pick up the phone,4.204366667
08/07/2021 19:29,Khalid,OTW,0
08/07/2021 19:32,Pop Smoke,Mood Swings (feat. Lil Tjay),3.55555
08/07/2021 19:33,Dean Lewis,Waves,1.014833333
08/07/2021 19:36,Tyga,SWISH,3.248916667
08/07/2021 19:39,Marshmello,Light It Up (with Tyga & Chris Brown),2.2908
08/07/2021 19:42,The Killers,Mr. Brightside,2.898233333
08/07/2021 19:45,Bryson Tiller,Exchange,3.24355
08/07/2021 19:48,ZAYN,TiO,2.978216667
08/07/2021 19:50,Tyga,Floss In The Bank,2.52125
08/07/2021 19:51,Tyga,Floss In The Bank,0.000383333
08/07/2021 19:51,ZAYN,TiO,0.203333333
08/07/2021 19:51,Marshmello,Light It Up (with Tyga & Chris Brown),0.034866667
08/07/2021 19:51,Ed Sheeran,I Don't Care (with Justin Bieber),0.11495
08/07/2021 19:51,Eminem,Love The Way You Lie,0.003566667
08/07/2021 19:51,NF,The Search,0.508533333
08/07/2021 19:56,6LACK,Unfair,4.812316667
08/07/2021 19:57,Imagine Dragons,Demons,1.101116667
08/07/2021 19:58,ZAYN,Outside,1.054683333
08/07/2021 20:01,NAV,Rack In My Sleep (feat. 88GLAM),2.67795
08/07/2021 20:05,Chris Brown,No Guidance (feat. Drake),4.344
08/07/2021 20:09,Post Malone,Paranoid,3.696433333
08/07/2021 20:11,Trevor Daniel,Falling,0.187416667
08/07/2021 20:11,One Direction,Steal My Girl,2.195883333
08/07/2021 20:14,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),2.324566667
08/07/2021 21:50,Kanye West,Ghost Town,0.120166667
08/07/2021 21:53,Kid Cudi,Marijuana,2.226366667
08/07/2021 22:12,J. Cole,Deja Vu,0.02705
09/07/2021 08:23,G-Eazy,Let's Get Lost (feat. Devon Baldwin),0.00245
09/07/2021 08:23,Post Malone,Candy Paint,0.047933333
09/07/2021 08:23,Eminem,Remind Me,1.503133333
09/07/2021 08:27,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",4.418666667
09/07/2021 08:28,House Of Pain,Jump Around,0.007033333
09/07/2021 08:28,Post Malone,Enemies (feat. DaBaby),0.88985
09/07/2021 08:28,Eminem,W.T.P.,0.014233333
09/07/2021 08:28,Kendrick Lamar,LOVE. FEAT. ZACARI.,0.007616667
09/07/2021 08:28,Aminé,RATCHET SATURN GIRL,0.0219
09/07/2021 08:28,6LACK,Cutting Ties,0
09/07/2021 08:31,gianni & kyle,do u even miss me at all?,2.960433333
09/07/2021 08:35,Post Malone,I Fall Apart,3.722433333
09/07/2021 08:41,Jaden,PCH,5.043933333
09/07/2021 08:44,NAV,Bring It Back,3.0835
09/07/2021 08:44,gianni & kyle,do u even miss me at all?,0.006666667
09/07/2021 08:46,Gunna,Car Sick (feat. NAV & Metro Boomin),2.12945
09/07/2021 08:46,PnB Rock,I Like Girls (feat. Lil Skies),0.04525
09/07/2021 08:50,Lil Tjay,20/20,3.8408
09/07/2021 08:52,Trevor Daniel,Falling,2.65635
09/07/2021 08:57,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",4.418666667
09/07/2021 09:00,Post Malone,I Fall Apart,3.722433333
09/07/2021 09:04,Doja Cat,Juicy,3.365883333
09/07/2021 09:06,Gunna,Car Sick (feat. NAV & Metro Boomin),1.708816667
09/07/2021 09:09,LANY,Super Far,3.394166667
09/07/2021 09:13,Glass Animals,Gooey,3.667133333
09/07/2021 11:20,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),5.1358
09/07/2021 11:21,Tyga,SWISH,1.295966667
09/07/2021 11:27,Glass Animals,Gooey,2.883716667
09/07/2021 16:18,G-Eazy,Shoot Me Down (feat. Anthony Stewart),0
09/07/2021 16:18,Post Malone,I Fall Apart,0
09/07/2021 16:18,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",0.004666667
09/07/2021 16:18,Eminem,Soldier,0.031
09/07/2021 16:18,NF,Options,0.096716667
09/07/2021 16:21,Ziad,OBLAK,2.565216667
09/07/2021 16:24,NAV,Rack In My Sleep (feat. 88GLAM),2.67795
09/07/2021 16:26,Juice WRLD,All Girls Are The Same,2.330266667
10/07/2021 03:53,Lil Tjay,What You Wanna Do,0.05655
10/07/2021 03:57,Bryson Tiller,Exchange,2.08105
10/07/2021 05:14,Kishore Kumar,"Chhu Kar Mere Manko - From ""Yaarana""",0.828
10/07/2021 05:19,Kishore Kumar,"Chhu Kar Mere Manko - From ""Yaarana""",3.3943
10/07/2021 05:24,Lata Mangeshkar,"Ajib Dastan Hai Yeh (From ""Dil Apna Aur Preet Parai"")",4.44735
10/07/2021 05:25,Lata Mangeshkar,"Ajib Dastan Hai Yeh (From ""Dil Apna Aur Preet Parai"")",0.819183333
10/07/2021 05:29,Asha Bhosle,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",0.7798
10/07/2021 05:31,Udit Narayan,Pehla Nasha,0.547333333
10/07/2021 05:34,Anup Ghoshal,"Tujhse Naraz Nahin Zindagi (From ""Masoom"")",0.908666667
10/07/2021 05:42,Anup Ghoshal,"Tujhse Naraz Nahin Zindagi (From ""Masoom"")",1.755133333
10/07/2021 05:47,Kishore Kumar,"Mere Sapnon Ki Rani (From ""Aradhana"")",5.010666667
10/07/2021 05:50,Kalyanji-Anandji,Neele Neele Ambar Par - Male Version,3.1099
10/07/2021 05:55,Kishore Kumar,"Pyar Diwana Hota Hai (From ""Kati Patang"")",4.73555
10/07/2021 06:01,Mukesh,Kabhi Kabhi Mere Dil Mein - Duet,4.976316667
10/07/2021 06:05,Mohammed Rafi,"Gulabi Ankhen - From ""The Train""",3.288216667
10/07/2021 06:09,Shailendra Singh,Main Shair To Nahin,4.709516667
10/07/2021 19:32,khai dreams,Medicine,1.911433333
10/07/2021 19:37,Oliver Koletzki,Hypnotized,5.676
10/07/2021 19:39,sagun,I'm Drunk And Confused,1.833583333
10/07/2021 19:42,Bonjr,"it's ok, you're ok",1.186383333
10/07/2021 19:45,Bonjr,"it's ok, you're ok",2.405666667
10/07/2021 19:49,Kudasaibeats,The Girl I Haven't Met (Biskwiq Flip),3.237
10/07/2021 19:51,Timmies,Again,2.619883333
10/07/2021 19:56,Mild Orange,Losing Time,4.682616667
10/07/2021 19:56,Meltycanon,thankful,0.228383333
10/07/2021 19:59,Idealism,Wanna Know,2.214533333
10/07/2021 19:59,sophie meiers,Don't Be Scared,0.152666667
10/07/2021 20:02,Jeremy Zucker,talk is overrated,2.970233333
10/07/2021 20:03,6LACK,Long Nights,0.882866667
11/07/2021 05:06,6LACK,Long Nights,0.8925
11/07/2021 05:11,Internet Money,Thrusting (feat. Swae Lee & Future),0
11/07/2021 05:11,NAV,Why You Crying Mama,3.936533333
11/07/2021 05:13,Aminé,RATCHET SATURN GIRL,1.556266667
11/07/2021 05:16,Post Malone,I Fall Apart,3.36845
11/07/2021 05:19,Yung Gravy,Whip A Tesla,2.562216667
11/07/2021 05:22,NAV,Bring It Back,3.149333333
11/07/2021 05:25,guccihighwaters,i thought i died inside,3.108
11/07/2021 05:26,Tory Lanez,Broke Leg (with Quavo & Tyga),1.224933333
11/07/2021 05:30,Gunna,Car Sick (feat. NAV & Metro Boomin),3.6636
11/07/2021 05:31,Bruno Mars,Versace on the Floor,0.861483333
11/07/2021 05:32,MAGIC!,Darts In The Dark,0.01245
11/07/2021 05:32,keshi,2 soon,1.360333333
11/07/2021 05:32,Playboi Carti,wokeuplikethis*,0.02155
11/07/2021 05:36,GASHI,My Year,0.078666667
11/07/2021 05:36,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3.532
11/07/2021 05:38,Lil Tjay,20/20,2.160833333
11/07/2021 05:41,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,2.722866667
11/07/2021 05:43,Metro Boomin,Space Cadet (feat. Gunna),2.381833333
11/07/2021 05:45,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],2.216916667
11/07/2021 05:48,Eluzai,call my friends...,0.012633333
11/07/2021 05:48,Jhené Aiko,B.S. (feat. H.E.R.),0.0376
11/07/2021 05:48,6LACK,ATL Freestyle,2.35015
11/07/2021 05:50,Eluzai,call my friends...,2.599583333
11/07/2021 05:50,RKCB,31-Oct,0.11785
11/07/2021 05:50,Vancouver Sleep Clinic,Closure,0
11/07/2021 05:53,Vancouver Sleep Clinic,Closure,2.259366667
11/07/2021 05:54,Offset,Ric Flair Drip (with Metro Boomin),1.436216667
11/07/2021 05:57,Kid Cudi,Marijuana,2.6065
11/07/2021 07:12,Kid Cudi,Marijuana,0.1102
11/07/2021 07:12,Russ,Waste My Time,0.34305
11/07/2021 07:15,Metro Boomin,10 Freaky Girls (with 21 Savage),3.096683333
11/07/2021 07:19,H.E.R.,Slide,3.972016667
11/07/2021 07:20,Niall Horan,Put A Little Love On Me,0.248783333
